SYSTEM:Time(s)	SubMechanism.ibFlap/Flap:roll(deg)	SubMechanism.ibFlap/Flap:x(mm)	SubMechanism.ibFlap/Flap:y(mm)	SubMechanism.ibFlap/Flap:z(mm)
11.08	32.941	25174.217	-3751.275	2856.858	
11.081	32.944	25174.257	-3751.267	2856.817	
11.082	32.947	25174.299	-3751.259	2856.776	
11.083	32.949	25174.339	-3751.251	2856.735	
11.084	32.952	25174.379	-3751.244	2856.694	
11.085	32.955	25174.421	-3751.236	2856.653	
11.086	32.957	25174.461	-3751.228	2856.612	
11.087	32.96	25174.503	-3751.22	2856.572	
11.088	32.963	25174.543	-3751.212	2856.531	
11.089	32.966	25174.583	-3751.205	2856.49	
11.09	32.968	25174.625	-3751.197	2856.449	
11.091	32.971	25174.665	-3751.189	2856.409	
11.092	32.974	25174.706	-3751.181	2856.368	
11.093	32.976	25174.747	-3751.173	2856.327	
11.094	32.979	25174.788	-3751.166	2856.287	
11.095	32.982	25174.828	-3751.158	2856.246	
11.096	32.984	25174.87	-3751.15	2856.205	
11.097	32.987	25174.91	-3751.143	2856.165	
11.098	32.989	25174.95	-3751.135	2856.124	
11.099	32.992	25174.99	-3751.127	2856.084	
11.1	32.995	25175.032	-3751.119	2856.043	
11.101	32.997	25175.072	-3751.111	2856.003	
11.102	33	25175.112	-3751.104	2855.962	
11.103	33.003	25175.152	-3751.096	2855.922	
11.104	33.005	25175.192	-3751.088	2855.881	
11.105	33.008	25175.232	-3751.081	2855.841	
11.106	33.011	25175.274	-3751.073	2855.801	
11.107	33.013	25175.314	-3751.065	2855.76	
11.108	33.016	25175.354	-3751.057	2855.72	
11.109	33.019	25175.394	-3751.05	2855.68	
11.11	33.021	25175.434	-3751.042	2855.639	
11.111	33.024	25175.474	-3751.034	2855.599	
11.112	33.027	25175.514	-3751.026	2855.559	
11.113	33.029	25175.554	-3751.019	2855.519	
11.114	33.032	25175.594	-3751.011	2855.479	
11.115	33.034	25175.634	-3751.003	2855.438	
11.116	33.037	25175.674	-3750.996	2855.398	
11.117	33.04	25175.714	-3750.988	2855.358	
11.118	33.042	25175.755	-3750.98	2855.318	
11.119	33.045	25175.795	-3750.973	2855.278	
11.12	33.048	25175.835	-3750.965	2855.238	
11.121	33.05	25175.875	-3750.957	2855.198	
11.122	33.053	25175.915	-3750.95	2855.158	
11.123	33.055	25175.955	-3750.942	2855.118	
11.124	33.058	25175.995	-3750.934	2855.078	
11.125	33.061	25176.035	-3750.927	2855.038	
11.126	33.063	25176.073	-3750.919	2854.998	
11.127	33.066	25176.113	-3750.911	2854.958	
11.128	33.069	25176.153	-3750.904	2854.918	
11.129	33.071	25176.193	-3750.896	2854.878	
11.13	33.074	25176.233	-3750.889	2854.838	
11.131	33.076	25176.273	-3750.881	2854.798	
11.132	33.079	25176.311	-3750.873	2854.759	
11.133	33.082	25176.352	-3750.866	2854.719	
11.134	33.084	25176.392	-3750.858	2854.679	
11.135	33.087	25176.432	-3750.85	2854.639	
11.136	33.089	25176.47	-3750.843	2854.599	
11.137	33.092	25176.51	-3750.835	2854.56	
11.138	33.095	25176.55	-3750.828	2854.52	
11.139	33.097	25176.588	-3750.82	2854.481	
11.14	33.1	25176.628	-3750.813	2854.441	
11.141	33.102	25176.668	-3750.805	2854.401	
11.142	33.105	25176.706	-3750.797	2854.362	
11.143	33.107	25176.746	-3750.79	2854.322	
11.144	33.11	25176.786	-3750.782	2854.283	
11.145	33.113	25176.825	-3750.775	2854.243	
11.146	33.115	25176.865	-3750.767	2854.204	
11.147	33.118	25176.903	-3750.76	2854.164	
11.148	33.12	25176.943	-3750.752	2854.125	
11.149	33.123	25176.981	-3750.745	2854.085	
11.15	33.126	25177.021	-3750.737	2854.046	
11.151	33.128	25177.059	-3750.729	2854.007	
11.152	33.131	25177.099	-3750.722	2853.967	
11.153	33.133	25177.137	-3750.714	2853.928	
11.154	33.136	25177.177	-3750.707	2853.889	
11.155	33.138	25177.216	-3750.699	2853.849	
11.156	33.141	25177.256	-3750.692	2853.81	
11.157	33.144	25177.294	-3750.684	2853.771	
11.158	33.146	25177.334	-3750.677	2853.732	
11.159	33.149	25177.372	-3750.669	2853.692	
11.16	33.151	25177.412	-3750.662	2853.653	
11.161	33.154	25177.45	-3750.654	2853.614	
11.162	33.156	25177.488	-3750.647	2853.575	
11.163	33.159	25177.528	-3750.639	2853.536	
11.164	33.161	25177.567	-3750.632	2853.497	
11.165	33.164	25177.605	-3750.624	2853.458	
11.166	33.167	25177.645	-3750.617	2853.419	
11.167	33.169	25177.683	-3750.609	2853.379	
11.168	33.172	25177.721	-3750.602	2853.341	
11.169	33.174	25177.761	-3750.595	2853.302	
11.17	33.177	25177.799	-3750.587	2853.263	
11.171	33.179	25177.837	-3750.58	2853.224	
11.172	33.182	25177.876	-3750.572	2853.185	
11.173	33.184	25177.914	-3750.565	2853.146	
11.174	33.187	25177.954	-3750.557	2853.107	
11.175	33.189	25177.992	-3750.55	2853.068	
11.176	33.192	25178.03	-3750.542	2853.029	
11.177	33.195	25178.068	-3750.535	2852.991	
11.178	33.197	25178.106	-3750.528	2852.952	
11.179	33.2	25178.146	-3750.52	2852.913	
11.18	33.202	25178.185	-3750.513	2852.874	
11.181	33.205	25178.223	-3750.505	2852.836	
11.182	33.207	25178.261	-3750.498	2852.797	
11.183	33.21	25178.299	-3750.491	2852.758	
11.184	33.212	25178.337	-3750.483	2852.72	
11.185	33.215	25178.375	-3750.476	2852.681	
11.186	33.217	25178.413	-3750.468	2852.643	
11.187	33.22	25178.452	-3750.461	2852.604	
11.188	33.222	25178.49	-3750.454	2852.565	
11.189	33.225	25178.528	-3750.446	2852.527	
11.19	33.227	25178.566	-3750.439	2852.488	
11.191	33.23	25178.604	-3750.432	2852.45	
11.192	33.232	25178.642	-3750.424	2852.411	
11.193	33.235	25178.68	-3750.417	2852.373	
11.194	33.237	25178.719	-3750.41	2852.334	
11.195	33.24	25178.757	-3750.402	2852.296	
11.196	33.242	25178.795	-3750.395	2852.258	
11.197	33.245	25178.833	-3750.388	2852.219	
11.198	33.247	25178.871	-3750.38	2852.181	
11.199	33.25	25178.909	-3750.373	2852.143	
11.2	33.252	25178.946	-3750.365	2852.104	
11.201	33.255	25178.984	-3750.358	2852.066	
11.202	33.257	25179.022	-3750.351	2852.028	
11.203	33.26	25179.06	-3750.344	2851.99	
11.204	33.262	25179.098	-3750.336	2851.952	
11.205	33.265	25179.136	-3750.329	2851.913	
11.206	33.267	25179.173	-3750.322	2851.875	
11.207	33.27	25179.211	-3750.314	2851.837	
11.208	33.272	25179.249	-3750.307	2851.799	
11.209	33.275	25179.287	-3750.3	2851.761	
11.21	33.277	25179.323	-3750.293	2851.723	
11.211	33.28	25179.361	-3750.285	2851.685	
11.212	33.282	25179.399	-3750.278	2851.647	
11.213	33.285	25179.436	-3750.271	2851.609	
11.214	33.287	25179.474	-3750.263	2851.571	
11.215	33.29	25179.512	-3750.256	2851.533	
11.216	33.292	25179.548	-3750.249	2851.495	
11.217	33.295	25179.586	-3750.242	2851.457	
11.218	33.297	25179.625	-3750.235	2851.419	
11.219	33.3	25179.661	-3750.227	2851.381	
11.22	33.302	25179.699	-3750.22	2851.343	
11.221	33.304	25179.737	-3750.213	2851.306	
11.222	33.307	25179.773	-3750.206	2851.268	
11.223	33.309	25179.811	-3750.198	2851.23	
11.224	33.312	25179.848	-3750.191	2851.192	
11.225	33.314	25179.886	-3750.184	2851.155	
11.226	33.317	25179.922	-3750.177	2851.117	
11.227	33.319	25179.96	-3750.17	2851.079	
11.228	33.322	25179.996	-3750.162	2851.042	
11.229	33.324	25180.035	-3750.155	2851.004	
11.23	33.327	25180.071	-3750.148	2850.966	
11.231	33.329	25180.109	-3750.141	2850.929	
11.232	33.332	25180.145	-3750.134	2850.891	
11.233	33.334	25180.183	-3750.126	2850.854	
11.234	33.336	25180.22	-3750.119	2850.816	
11.235	33.339	25180.256	-3750.112	2850.779	
11.236	33.341	25180.294	-3750.105	2850.741	
11.237	33.344	25180.33	-3750.098	2850.704	
11.238	33.346	25180.367	-3750.091	2850.666	
11.239	33.349	25180.405	-3750.083	2850.629	
11.24	33.351	25180.441	-3750.076	2850.591	
11.241	33.353	25180.477	-3750.069	2850.554	
11.242	33.356	25180.515	-3750.062	2850.517	
11.243	33.358	25180.552	-3750.055	2850.479	
11.244	33.361	25180.588	-3750.048	2850.442	
11.245	33.363	25180.626	-3750.041	2850.405	
11.246	33.366	25180.662	-3750.033	2850.368	
11.247	33.368	25180.698	-3750.026	2850.33	
11.248	33.371	25180.735	-3750.019	2850.293	
11.249	33.373	25180.773	-3750.012	2850.256	
11.25	33.375	25180.809	-3750.005	2850.219	
11.251	33.378	25180.845	-3749.998	2850.182	
11.252	33.38	25180.882	-3749.991	2850.144	
11.253	33.383	25180.918	-3749.984	2850.107	
11.254	33.385	25180.954	-3749.977	2850.07	
11.255	33.387	25180.992	-3749.969	2850.033	
11.256	33.39	25181.028	-3749.962	2849.996	
11.257	33.392	25181.065	-3749.955	2849.959	
11.258	33.395	25181.101	-3749.948	2849.922	
11.259	33.397	25181.137	-3749.941	2849.885	
11.26	33.399	25181.173	-3749.934	2849.848	
11.261	33.402	25181.21	-3749.927	2849.811	
11.262	33.404	25181.246	-3749.92	2849.774	
11.263	33.407	25181.282	-3749.913	2849.737	
11.264	33.409	25181.318	-3749.906	2849.7	
11.265	33.411	25181.355	-3749.899	2849.664	
11.266	33.414	25181.391	-3749.892	2849.627	
11.267	33.416	25181.427	-3749.885	2849.59	
11.268	33.419	25181.463	-3749.878	2849.553	
11.269	33.421	25181.499	-3749.871	2849.516	
11.27	33.423	25181.536	-3749.864	2849.48	
11.271	33.426	25181.572	-3749.857	2849.443	
11.272	33.428	25181.608	-3749.85	2849.406	
11.273	33.431	25181.644	-3749.843	2849.37	
11.274	33.433	25181.681	-3749.835	2849.333	
11.275	33.435	25181.717	-3749.829	2849.296	
11.276	33.438	25181.751	-3749.822	2849.26	
11.277	33.44	25181.787	-3749.815	2849.223	
11.278	33.443	25181.824	-3749.808	2849.187	
11.279	33.445	25181.86	-3749.801	2849.15	
11.28	33.447	25181.896	-3749.794	2849.114	
11.281	33.45	25181.932	-3749.787	2849.077	
11.282	33.452	25181.967	-3749.78	2849.041	
11.283	33.454	25182.003	-3749.773	2849.004	
11.284	33.457	25182.039	-3749.766	2848.968	
11.285	33.459	25182.076	-3749.759	2848.931	
11.286	33.462	25182.11	-3749.752	2848.895	
11.287	33.464	25182.146	-3749.745	2848.859	
11.288	33.466	25182.182	-3749.738	2848.822	
11.289	33.469	25182.219	-3749.731	2848.786	
11.29	33.471	25182.253	-3749.724	2848.75	
11.291	33.473	25182.289	-3749.717	2848.713	
11.292	33.476	25182.325	-3749.71	2848.677	
11.293	33.478	25182.36	-3749.703	2848.641	
11.294	33.48	25182.396	-3749.696	2848.605	
11.295	33.483	25182.43	-3749.689	2848.568	
11.296	33.485	25182.467	-3749.682	2848.532	
11.297	33.487	25182.503	-3749.676	2848.496	
11.298	33.49	25182.537	-3749.669	2848.46	
11.299	33.492	25182.573	-3749.662	2848.424	
11.3	33.494	25182.608	-3749.655	2848.388	
11.301	33.497	25182.644	-3749.648	2848.352	
11.302	33.499	25182.678	-3749.641	2848.316	
11.303	33.502	25182.714	-3749.634	2848.28	
11.304	33.504	25182.749	-3749.627	2848.244	
11.305	33.506	25182.785	-3749.62	2848.208	
11.306	33.509	25182.819	-3749.614	2848.172	
11.307	33.511	25182.856	-3749.607	2848.136	
11.308	33.513	25182.89	-3749.6	2848.1	
11.309	33.516	25182.926	-3749.593	2848.064	
11.31	33.518	25182.961	-3749.586	2848.028	
11.311	33.52	25182.997	-3749.579	2847.992	
11.312	33.523	25183.031	-3749.572	2847.957	
11.313	33.525	25183.065	-3749.565	2847.921	
11.314	33.527	25183.102	-3749.559	2847.885	
11.315	33.529	25183.136	-3749.552	2847.849	
11.316	33.532	25183.172	-3749.545	2847.814	
11.317	33.534	25183.207	-3749.538	2847.778	
11.318	33.536	25183.241	-3749.531	2847.742	
11.319	33.539	25183.277	-3749.525	2847.707	
11.32	33.541	25183.311	-3749.518	2847.671	
11.321	33.543	25183.346	-3749.511	2847.635	
11.322	33.546	25183.38	-3749.504	2847.6	
11.323	33.548	25183.416	-3749.497	2847.564	
11.324	33.55	25183.451	-3749.49	2847.528	
11.325	33.553	25183.485	-3749.484	2847.493	
11.326	33.555	25183.519	-3749.477	2847.457	
11.327	33.557	25183.556	-3749.47	2847.422	
11.328	33.56	25183.59	-3749.463	2847.386	
11.329	33.562	25183.624	-3749.456	2847.351	
11.33	33.564	25183.659	-3749.45	2847.316	
11.331	33.566	25183.693	-3749.443	2847.28	
11.332	33.569	25183.727	-3749.436	2847.245	
11.333	33.571	25183.764	-3749.429	2847.209	
11.334	33.573	25183.798	-3749.423	2847.174	
11.335	33.576	25183.832	-3749.416	2847.139	
11.336	33.578	25183.867	-3749.409	2847.103	
11.337	33.58	25183.901	-3749.402	2847.068	
11.338	33.583	25183.935	-3749.396	2847.033	
11.339	33.585	25183.969	-3749.389	2846.998	
11.34	33.587	25184.004	-3749.382	2846.962	
11.341	33.589	25184.038	-3749.375	2846.927	
11.342	33.592	25184.072	-3749.369	2846.892	
11.343	33.594	25184.107	-3749.362	2846.857	
11.344	33.596	25184.141	-3749.355	2846.822	
11.345	33.598	25184.175	-3749.349	2846.787	
11.346	33.601	25184.21	-3749.342	2846.752	
11.347	33.603	25184.244	-3749.335	2846.717	
11.348	33.605	25184.278	-3749.328	2846.682	
11.349	33.608	25184.313	-3749.322	2846.647	
11.35	33.61	25184.347	-3749.315	2846.611	
11.351	33.612	25184.381	-3749.308	2846.577	
11.352	33.614	25184.416	-3749.302	2846.542	
11.353	33.617	25184.45	-3749.295	2846.507	
11.354	33.619	25184.484	-3749.288	2846.472	
11.355	33.621	25184.517	-3749.282	2846.437	
11.356	33.623	25184.551	-3749.275	2846.402	
11.357	33.626	25184.586	-3749.268	2846.367	
11.358	33.628	25184.62	-3749.262	2846.333	
11.359	33.63	25184.654	-3749.255	2846.298	
11.36	33.632	25184.687	-3749.248	2846.263	
11.361	33.635	25184.721	-3749.242	2846.228	
11.362	33.637	25184.755	-3749.235	2846.193	
11.363	33.639	25184.79	-3749.228	2846.159	
11.364	33.641	25184.824	-3749.222	2846.124	
11.365	33.644	25184.856	-3749.215	2846.089	
11.366	33.646	25184.891	-3749.208	2846.055	
11.367	33.648	25184.925	-3749.202	2846.02	
11.368	33.65	25184.958	-3749.195	2845.985	
11.369	33.653	25184.992	-3749.189	2845.951	
11.37	33.655	25185.026	-3749.182	2845.916	
11.371	33.657	25185.059	-3749.175	2845.882	
11.372	33.659	25185.093	-3749.169	2845.847	
11.373	33.662	25185.127	-3749.162	2845.813	
11.374	33.664	25185.16	-3749.156	2845.778	
11.375	33.666	25185.194	-3749.149	2845.744	
11.376	33.668	25185.228	-3749.142	2845.709	
11.377	33.671	25185.261	-3749.136	2845.675	
11.378	33.673	25185.295	-3749.129	2845.641	
11.379	33.675	25185.328	-3749.123	2845.606	
11.38	33.677	25185.362	-3749.116	2845.572	
11.381	33.68	25185.394	-3749.11	2845.537	
11.382	33.682	25185.429	-3749.103	2845.503	
11.383	33.684	25185.461	-3749.096	2845.469	
11.384	33.686	25185.495	-3749.09	2845.435	
11.385	33.688	25185.528	-3749.083	2845.401	
11.386	33.691	25185.562	-3749.077	2845.366	
11.387	33.693	25185.595	-3749.07	2845.332	
11.388	33.695	25185.629	-3749.063	2845.298	
11.389	33.697	25185.661	-3749.057	2845.264	
11.39	33.699	25185.696	-3749.05	2845.23	
11.391	33.702	25185.728	-3749.044	2845.196	
11.392	33.704	25185.76	-3749.038	2845.161	
11.393	33.706	25185.795	-3749.031	2845.127	
11.394	33.708	25185.827	-3749.024	2845.093	
11.395	33.711	25185.86	-3749.018	2845.059	
11.396	33.713	25185.894	-3749.011	2845.025	
11.397	33.715	25185.926	-3749.005	2844.991	
11.398	33.717	25185.959	-3748.998	2844.957	
11.399	33.719	25185.993	-3748.992	2844.923	
11.4	33.722	25186.026	-3748.985	2844.889	
11.401	33.724	25186.058	-3748.979	2844.856	
11.402	33.726	25186.092	-3748.972	2844.822	
11.403	33.728	25186.125	-3748.966	2844.788	
11.404	33.73	25186.157	-3748.959	2844.754	
11.405	33.732	25186.19	-3748.953	2844.72	
11.406	33.735	25186.224	-3748.946	2844.687	
11.407	33.737	25186.256	-3748.94	2844.653	
11.408	33.739	25186.289	-3748.934	2844.619	
11.409	33.741	25186.321	-3748.927	2844.585	
11.41	33.743	25186.354	-3748.921	2844.552	
11.411	33.746	25186.388	-3748.914	2844.518	
11.412	33.748	25186.42	-3748.908	2844.484	
11.413	33.75	25186.453	-3748.901	2844.45	
11.414	33.752	25186.485	-3748.895	2844.417	
11.415	33.754	25186.518	-3748.888	2844.383	
11.416	33.756	25186.55	-3748.882	2844.35	
11.417	33.759	25186.583	-3748.876	2844.316	
11.418	33.761	25186.615	-3748.869	2844.283	
11.419	33.763	25186.647	-3748.863	2844.249	
11.42	33.765	25186.68	-3748.856	2844.216	
11.421	33.767	25186.714	-3748.85	2844.182	
11.422	33.769	25186.747	-3748.843	2844.149	
11.423	33.772	25186.779	-3748.837	2844.115	
11.424	33.774	25186.811	-3748.831	2844.082	
11.425	33.776	25186.844	-3748.824	2844.049	
11.426	33.778	25186.876	-3748.818	2844.015	
11.427	33.78	25186.909	-3748.811	2843.982	
11.428	33.782	25186.939	-3748.805	2843.949	
11.429	33.785	25186.972	-3748.799	2843.915	
11.43	33.787	25187.004	-3748.792	2843.882	
11.431	33.789	25187.037	-3748.786	2843.849	
11.432	33.791	25187.069	-3748.78	2843.816	
11.433	33.793	25187.101	-3748.773	2843.782	
11.434	33.795	25187.134	-3748.767	2843.749	
11.435	33.798	25187.166	-3748.76	2843.716	
11.436	33.8	25187.199	-3748.754	2843.683	
11.437	33.802	25187.231	-3748.748	2843.65	
11.438	33.804	25187.262	-3748.741	2843.616	
11.439	33.806	25187.294	-3748.735	2843.584	
11.44	33.808	25187.326	-3748.729	2843.55	
11.441	33.81	25187.359	-3748.723	2843.517	
11.442	33.812	25187.391	-3748.716	2843.484	
11.443	33.815	25187.422	-3748.71	2843.451	
11.444	33.817	25187.454	-3748.703	2843.418	
11.445	33.819	25187.487	-3748.697	2843.385	
11.446	33.821	25187.519	-3748.691	2843.353	
11.447	33.823	25187.55	-3748.685	2843.32	
11.448	33.825	25187.582	-3748.678	2843.287	
11.449	33.827	25187.614	-3748.672	2843.254	
11.45	33.83	25187.645	-3748.666	2843.221	
11.451	33.832	25187.677	-3748.659	2843.188	
11.452	33.834	25187.71	-3748.653	2843.155	
11.453	33.836	25187.74	-3748.647	2843.122	
11.454	33.838	25187.773	-3748.641	2843.09	
11.455	33.84	25187.805	-3748.634	2843.057	
11.456	33.842	25187.836	-3748.628	2843.024	
11.457	33.844	25187.868	-3748.622	2842.992	
11.458	33.846	25187.899	-3748.616	2842.959	
11.459	33.849	25187.931	-3748.609	2842.926	
11.46	33.851	25187.963	-3748.603	2842.894	
11.461	33.853	25187.994	-3748.597	2842.861	
11.462	33.855	25188.026	-3748.59	2842.829	
11.463	33.857	25188.057	-3748.584	2842.796	
11.464	33.859	25188.089	-3748.578	2842.763	
11.465	33.861	25188.12	-3748.572	2842.731	
11.466	33.863	25188.152	-3748.565	2842.698	
11.467	33.865	25188.183	-3748.559	2842.666	
11.468	33.868	25188.215	-3748.553	2842.633	
11.469	33.87	25188.246	-3748.547	2842.601	
11.47	33.872	25188.278	-3748.54	2842.568	
11.471	33.874	25188.309	-3748.534	2842.536	
11.472	33.876	25188.339	-3748.528	2842.504	
11.473	33.878	25188.372	-3748.522	2842.471	
11.474	33.88	25188.402	-3748.516	2842.439	
11.475	33.882	25188.435	-3748.509	2842.407	
11.476	33.884	25188.465	-3748.503	2842.374	
11.477	33.886	25188.496	-3748.497	2842.342	
11.478	33.888	25188.528	-3748.491	2842.31	
11.479	33.891	25188.559	-3748.485	2842.278	
11.48	33.893	25188.589	-3748.478	2842.245	
11.481	33.895	25188.622	-3748.472	2842.213	
11.482	33.897	25188.652	-3748.466	2842.181	
11.483	33.899	25188.683	-3748.46	2842.149	
11.484	33.901	25188.715	-3748.454	2842.117	
11.485	33.903	25188.745	-3748.448	2842.085	
11.486	33.905	25188.776	-3748.441	2842.052	
11.487	33.907	25188.807	-3748.435	2842.021	
11.488	33.909	25188.839	-3748.429	2841.988	
11.489	33.911	25188.869	-3748.423	2841.956	
11.49	33.913	25188.9	-3748.417	2841.924	
11.491	33.915	25188.931	-3748.411	2841.892	
11.492	33.917	25188.961	-3748.405	2841.861	
11.493	33.92	25188.993	-3748.399	2841.829	
11.494	33.922	25189.024	-3748.392	2841.797	
11.495	33.924	25189.054	-3748.386	2841.765	
11.496	33.926	25189.085	-3748.38	2841.733	
11.497	33.928	25189.116	-3748.374	2841.701	
11.498	33.93	25189.146	-3748.368	2841.669	
11.499	33.932	25189.177	-3748.362	2841.637	
11.5	33.934	25189.207	-3748.356	2841.606	
11.501	33.936	25189.24	-3748.35	2841.574	
11.502	33.938	25189.27	-3748.343	2841.542	
11.503	33.94	25189.301	-3748.337	2841.51	
11.504	33.942	25189.331	-3748.331	2841.479	
11.505	33.944	25189.362	-3748.325	2841.447	
11.506	33.946	25189.392	-3748.319	2841.415	
11.507	33.948	25189.423	-3748.313	2841.384	
11.508	33.95	25189.453	-3748.307	2841.352	
11.509	33.952	25189.484	-3748.301	2841.32	
11.51	33.954	25189.514	-3748.295	2841.289	
11.511	33.956	25189.545	-3748.289	2841.257	
11.512	33.958	25189.575	-3748.283	2841.226	
11.513	33.96	25189.606	-3748.277	2841.194	
11.514	33.963	25189.634	-3748.271	2841.163	
11.515	33.965	25189.665	-3748.265	2841.131	
11.516	33.967	25189.695	-3748.259	2841.1	
11.517	33.969	25189.726	-3748.252	2841.068	
11.518	33.971	25189.756	-3748.246	2841.037	
11.519	33.973	25189.787	-3748.24	2841.006	
11.52	33.975	25189.817	-3748.234	2840.974	
11.521	33.977	25189.848	-3748.228	2840.943	
11.522	33.979	25189.877	-3748.222	2840.911	
11.523	33.981	25189.907	-3748.216	2840.88	
11.524	33.983	25189.938	-3748.21	2840.849	
11.525	33.985	25189.968	-3748.204	2840.818	
11.526	33.987	25189.999	-3748.198	2840.786	
11.527	33.989	25190.027	-3748.192	2840.755	
11.528	33.991	25190.058	-3748.186	2840.724	
11.529	33.993	25190.088	-3748.18	2840.693	
11.53	33.995	25190.119	-3748.174	2840.662	
11.531	33.997	25190.147	-3748.168	2840.63	
11.532	33.999	25190.178	-3748.162	2840.599	
11.533	34.001	25190.208	-3748.156	2840.568	
11.534	34.003	25190.237	-3748.15	2840.537	
11.535	34.005	25190.268	-3748.144	2840.506	
11.536	34.007	25190.298	-3748.138	2840.475	
11.537	34.009	25190.327	-3748.132	2840.444	
